timestamp,x,angle,x_target,phi_target,pwm_x,pwm_phi,,,,theta1,theta2
44.536,1.5475,21.852,1.6,20,39,-39,,,,-0.0102,-0.0186
44.6,1.5475,21.852,1.6,20,39,-39,,,,-0.0093,-0.0182
44.665,1.5475,21.852,1.6,20,39,-39,,,,-0.0088,-0.0167
44.723,1.5475,21.852,1.6,20,39,-39,,,,-0.0091,-0.0171
44.787,1.5475,21.852,1.6,20,39,-39,,,,-0.0093,-0.0173
44.849,1.5475,21.852,1.6,20,39,-39,,,,-0.0101,-0.0193
44.905,1.5475,21.852,1.6,20,39,-39,,,,-0.0112,-0.0206
44.971,1.5475,21.852,1.6,20,39,-39,,,,-0.0118,-0.02
45.032,1.5475,21.852,1.6,20,39,-39,,,,-0.0122,-0.0203
45.096,1.5475,21.852,1.6,20,39,-40,,,,-0.0124,-0.0218
45.159,1.5475,21.852,1.6,20,39,-40,,,,-0.0126,-0.0227
45.221,1.5475,21.852,1.6,20,39,-40,,,,-0.0133,-0.0226
45.284,1.5475,21.852,1.6,20,40,-40,,,,-0.0131,-0.0238
45.346,1.5475,21.852,1.6,20,40,-40,,,,-0.013,-0.0239
45.412,1.5475,21.852,1.6,20,40,-40,,,,-0.0129,-0.0233
45.47,1.5475,21.852,1.6,20,40,-40,,,,-0.0129,-0.021
45.535,1.5475,21.852,1.6,20,40,-40,,,,-0.0128,-0.0222
45.601,1.5475,21.852,1.6,20,40,-40,,,,-0.0128,-0.0223
45.655,1.5475,21.852,1.6,20,40,-40,,,,-0.0122,-0.0217
45.718,1.5475,21.852,1.6,20,40,-40,,,,-0.0118,-0.0207
45.781,1.5475,21.852,1.6,20,40,-41,,,,-0.0116,-0.0195
45.839,1.5475,21.852,1.6,20,40,-41,,,,-0.0108,-0.0187
45.905,1.5475,21.852,1.6,20,40,-41,,,,-0.0103,-0.0183
45.967,1.5475,21.852,1.6,20,40,-41,,,,-0.01,-0.018
46.031,1.5475,21.852,1.6,20,40,-41,,,,-0.0099,-0.0178
46.09,1.5475,21.852,1.6,20,40,-41,,,,-0.0104,-0.019
46.154,1.5475,21.852,1.6,20,40,-41,,,,-0.0107,-0.0204
46.217,1.5475,21.852,1.6,20,40,-41,,,,-0.0115,-0.0218
46.277,1.5475,21.852,1.6,20,40,-41,,,,-0.012,-0.0214
46.347,1.5475,21.852,1.6,20,40,-41,,,,-0.0123,-0.0218
46.403,1.5475,21.852,1.6,20,40,-42,,,,-0.0125,-0.0208
46.469,1.5475,21.852,1.6,20,40,-42,,,,-0.0126,-0.0227
46.527,1.5475,21.852,1.6,20,40,-42,,,,-0.0127,-0.0232
46.586,1.5475,21.852,1.6,20,40,-42,,,,-0.0127,-0.0235
46.651,1.5475,21.852,1.6,20,40,-42,,,,-0.0128,-0.0244
46.717,1.5475,21.852,1.6,20,40,-42,,,,-0.0121,-0.0242
46.778,1.5475,21.852,1.6,20,40,-42,,,,-0.0124,-0.0235
46.842,1.5475,21.852,1.6,20,40,-42,,,,-0.0126,-0.0218
46.906,1.5475,21.852,1.6,20,40,-42,,,,-0.012,-0.022
46.968,1.5475,21.852,1.6,20,40,-42,,,,-0.011,-0.0215
47.029,1.5475,21.852,1.6,20,40,-43,,,,-0.0105,-0.02
47.09,1.5475,21.852,1.6,20,40,-43,,,,-0.0101,-0.019
47.154,1.5475,21.852,1.6,20,40,-43,,,,-0.0099,-0.0184
47.216,1.5475,21.852,1.6,20,40,-43,,,,-0.0098,-0.0181
47.279,1.5475,21.852,1.6,20,40,-43,,,,-0.0097,-0.0179
47.339,1.5475,21.852,1.6,20,40,-43,,,,-0.0097,-0.0178
47.404,1.5475,21.852,1.6,20,40,-43,,,,-0.0103,-0.019
47.466,1.5475,21.852,1.6,20,40,-43,,,,-0.0106,-0.0197
47.53,1.5475,21.852,1.6,20,40,-43,,,,-0.0115,-0.0201
47.594,1.5475,21.852,1.6,20,40,-43,,,,-0.012,-0.0204
47.658,1.5475,21.852,1.6,20,40,-43,,,,-0.013,-0.0225
47.72,1.5475,21.852,1.6,20,40,-44,,,,-0.0129,-0.0218
47.785,1.5475,21.852,1.6,20,40,-44,,,,-0.0129,-0.0233
47.85,1.5475,21.852,1.6,20,40,-44,,,,-0.0128,-0.0236
47.906,1.5475,21.852,1.6,20,40,-44,,,,-0.0128,-0.0244
47.968,1.5475,21.852,1.6,20,40,-44,,,,-0.0128,-0.0249
48.032,1.5475,21.852,1.6,20,40,-44,,,,-0.0122,-0.0239
48.097,1.5475,21.852,1.6,20,40,-44,,,,-0.0118,-0.0233
48.158,1.5475,21.852,1.6,20,40,-44,,,,-0.0115,-0.0229
48.219,1.5475,21.852,1.6,20,40,-44,,,,-0.0114,-0.0227
48.282,1.5475,21.852,1.6,20,40,-44,,,,-0.0107,-0.0219
48.351,1.5475,21.852,1.6,20,40,-45,,,,-0.0103,-0.0215
48.406,1.5475,21.852,1.6,20,40,-45,,,,-0.01,-0.0199
48.468,1.5475,21.852,1.6,20,40,-45,,,,-0.0098,-0.019
48.53,1.5475,21.852,1.6,20,40,-45,,,,-0.0104,-0.0184
48.595,1.5475,21.852,1.6,20,40,-45,,,,-0.0107,-0.0181
48.657,1.5475,21.852,1.6,20,40,-45,,,,-0.0103,-0.0179
48.716,1.5475,21.852,1.6,20,40,-45,,,,-0.0113,-0.0191
48.782,1.5475,21.852,1.6,20,40,-45,,,,-0.0119,-0.0198
48.843,1.5475,21.852,1.6,20,40,-45,,,,-0.0129,-0.0202
48.908,1.5475,21.852,1.6,20,40,-45,,,,-0.0135,-0.0211
48.97,1.5475,21.852,1.6,20,40,-46,,,,-0.0139,-0.0216
49.031,1.5475,21.852,1.6,20,40,-46,,,,-0.0141,-0.0226
49.097,1.5475,21.852,1.6,20,41,-46,,,,-0.0142,-0.0225
49.157,1.5475,21.852,1.6,20,41,-46,,,,-0.013,-0.0231
49.216,1.5475,21.852,1.6,20,41,-46,,,,-0.0129,-0.0235
49.28,1.5475,21.852,1.6,20,41,-46,,,,-0.0122,-0.023
49.344,1.5475,21.852,1.6,20,41,-46,,,,-0.0118,-0.0241
49.408,1.5475,21.852,1.6,20,41,-46,,,,-0.0109,-0.0253
49.472,1.5475,21.852,1.6,20,41,-46,,,,-0.0104,-0.0241
49.532,1.5475,21.852,1.6,20,41,-46,,,,-0.0107,-0.0228
49.599,1.5475,21.852,1.6,20,41,-47,,,,-0.0109,-0.022
49.657,1.5475,21.852,1.6,20,41,-47,,,,-0.011,-0.0222
49.721,1.5475,21.852,1.6,20,41,-47,,,,-0.0111,-0.0203
49.784,1.5475,21.852,1.6,20,41,-47,,,,-0.0105,-0.0192
49.846,1.5475,21.852,1.6,20,41,-47,,,,-0.0108,-0.0186
49.908,1.5475,21.852,1.6,20,41,-47,,,,-0.0116,-0.0188
49.969,1.5475,21.852,1.6,20,41,-47,,,,-0.0121,-0.019
50.036,1.5475,21.852,1.6,20,41,-47,,,,-0.0124,-0.0191
