time (s),reference_position (m),actual_position (m)
63.46733668341709,0.2051545135664128,0.20467472520818927
63.618090452261306,0.20580860345808105,0.20537892937623434
63.768844221105525,0.2065114597153297,0.20613777723540994
63.91959798994975,0.20726415521903618,0.20695091756128722
64.07035175879398,0.20806769409728076,0.20887969157421854
64.22110552763819,0.2089230126489383,0.20873839896405072
64.37185929648241,0.2098309802681797,0.2097119422021255
64.52261306532664,0.21079240036578994,0.210738282421162
64.67336683417085,0.21180801129139581,0.21181727008500317
64.82412060301507,0.21287848725751246,0.21321793909688988
64.9748743718593,0.21400443926268053,0.21413337801734222
65.12562814070351,0.21518641601142008,0.2153710162420101
65.27638190954774,0.21642490484327936,0.2166623313374738
65.42713567839196,0.21772033264869606,0.21800797309962655
65.57788944723617,0.21907306679395333,0.21940870911641663
65.7286432160804,0.2204834160475002,0.22086539245956988
65.87939698492463,0.22195163149945074,0.22237892499776885
66.03015075376885,0.22347790748426632,0.22395021831552908
66.18090452261306,0.22506238250571187,0.22734470242795432
66.33165829145729,0.22670514015680965,0.22726954658918652
66.48241206030151,0.22840621004661443,0.22848056137718953
66.63316582914572,0.23016556871834837,0.23082941196273457
66.78391959798995,0.23198314057708558,0.23270088263293454
66.93467336683418,0.23385879880834182,0.23463376214799558
67.08542713567839,0.23579236630303058,0.2366281064896066
67.23618090452261,0.23778361658196445,0.23868377977139613
67.38693467336684,0.2398322747135353,0.24080045680581122
67.53768844221105,0.2419380182432178,0.24297763200428651
67.68844221105527,0.24410047810988544,0.24521463384551218
67.8391959798995,0.24631923957394974,0.24751064394485658
67.98994974874371,0.24859384313731425,0.24986471960893192
68.14070351758794,0.2509237854656021,0.2522758186728643
68.29145728643216,0.2533085203158407,0.2547428253910863
68.44221105527637,0.2557474594523228,0.25726457618100357
68.5929648241206,0.25823997357292683,0.2598398841037847
68.74371859296483,0.2607853932345279,0.26246756109382535
68.89447236180905,0.26338300977158724,0.2651464371126131
69.04522613065326,0.26603207622065383,0.26787537559569924
69.19597989949749,0.26873180824304654,0.2706532847691127
69.34673366834171,0.2714813850484461,0.2726801739497716
69.49748743718592,0.2742799503171227,0.2751956229485346
69.64824120603015,0.27712661312261844,0.27927070688400163
69.79899497487438,0.2800204488539748,0.28223463151305894
69.94974874371859,0.2829605001402342,0.285242837489829
70.10050251256281,0.2859457777726675,0.2882945068283671
70.25125628140704,0.2889752616270016,0.29138883648440594
70.40201005025125,0.29204790158610194,0.2945250241740898
70.55276381909547,0.29516261846310954,0.2977022538037169
70.7035175879397,0.29831830492685185,0.30091968123823615
70.85427135678393,0.3015138264190682,0.30417642107359594
71.00502512562814,0.30474802208345864,0.3074715349921763
71.15577889447236,0.308019705683364,0.3095508500305526
71.30653266331657,0.3113276665271769,0.31417281208207204
71.4572864321608,0.3146706703923883,0.3175767599247831
71.60804020100502,0.31804746044599597,0.32101464473337943
71.75879396984925,0.3214567581662777,0.3244851701555986
71.90954773869346,0.3248972642713852,0.3279869677173737
72.06030150753769,0.32836765963475045,0.33230024467578895
72.21105527638191,0.33186660621504416,0.33507857959193244
72.36180904522612,0.3353927479711274,0.3353235846226323
72.51256281407035,0.33894471179337415,0.3422773425107474
72.66331658291458,0.34252110842044203,0.3459129273140158
72.8140703517588,0.3461205333637736,0.3495704739958403
72.96482412060301,0.34974156783300714,0.353248337812646
73.11557788944724,0.35338277965547604,0.3569448738306204
73.26633165829145,0.3570427241975267,0.36065844520716683
73.41708542713567,0.36071994529265794,0.36438743012009445
73.5678391959799,0.3644129761628392,0.36813022715736404
73.71859296482413,0.36812034033800956,0.37188525906220415
73.86934673366834,0.3718405525801245,0.3756509748103238
74.02010050251256,0.37557211981174987,0.3794258500733013
74.17085427135679,0.37931354202737566,0.38320838618971464
